238	840	3	7.56
1625	196	3	9.87
1769	162	4	11.32
102	4478	5	8.8
304	937	3	10.6
2084	152	3	7.34
147	5	9	18.4
183	102	100	7.72
1327	4	4	8.62
320	107	26	8.38
282	497	4	10.09
2241	2278	5	55.7
115	3962	3	6.78
1413	349	4	20.89
263	1617	3	12.53
953	233	3	8.07
359	321	5	13.33
697	346	3	9.32
294	643	5	17.42
530	436	3	9.21
12	1033	24	14.86
449	1644	5	32.73
4759	102	5	8.8
2924	134	3	7.89
108	1132	9	7.08
467	899	7	43.64
489	123	14	17.52
4	3241	4	18.24
108	1304	9	9.3
275	401	4	8.6
331	3876	3	20.89
366	696	3	9.22
103	4838	5	9.62
143	1647	4	8.61
402	599	3	9.23
133	319	10	6.85
308	688	5	19.52
155	2582	3	9.6
2686	1355	9	117.94
104	2528	8	8.02
116	5010	3	8.45
118	211	26	11.98
4371	157	3	14
209	1108	3	7.83
258	200	6	6.8
118	146	76	48.56
4587	173	3	15.56
278	101	76	10.62
258	151	12	12.29
1121	106	18	20.89
107	255	38	18.71
105	4867	5	10.14
175	1677	3	8
299	297	5	10.03
1472	814	4	28.93
107	140	98	9.65
103	478	32	10.66
823	127	7	7.57
2150	103	9	6.71
243	178	8	8.06
1398	104	13	9.61
113	839	12	13.35
438	1575	7	52.85
186	155	12	6.88
6061	144	3	15.3
781	175	4	7.16
1876	103	11	9.51
556	1981	3	18.66
116	5781	3	8.45
285	187	7	9.51
159	1756	4	12.12
131	781	6	7.25
445	794	3	12.64
214	1205	3	8.56
115	503	14	10.26
368	215	12	40.5
1692	2687	9	124.04
824	1634	3	19.39
12	3581	7	7.4
115	402	19	16.61
291	352	6	15.39
102	2114	10	8.93
125	216	24	15.24
1020	211	3	7.49
106	6289	3	6.85
818	108	11	6.97
296	9	12	10.39
1139	2	10	11.48
119	1828	11	40.34
1103	199	3	7.45
191	199	12	18.39
1849	215	3	11.51
417	343	5	15.13
1797	1042	3	22.32
8	2868	3	8.51
200	1248	4	13.22
3967	251	3	18.94
141	1421	4	7.49
135	601	11	22.68
172	554	5	7.18
3592	110	5	11.44
102	5421	4	7.04
7871	7	3	8.76
691	620	3	12.48
142	1628	5	13.1
523	1121	3	14.47
4355	6324	3	47.94
498	951	3	13.14
1926	156	3	8.06
4211	123	3	8.88
8	513	8	9.88
262	210	6	7.89
233	1529	3	10.82
1563	253	3	11.7
481	224	5	11.82
414	647	3	9.87
112	5912	3	7.06
455	105	37	19.26
115	5118	4	17.37
173	1549	3	7.05
2571	105	8	8.01
2808	192	3	14.43
690	135	6	7.41
207	128	18	9.56
317	102	68	57.73
906	278	5	20.57
157	2846	3	9.54
1696	3820	3	32.31
137	1387	4	6.75
2319	119	4	7.34
3298	1936	3	31.07
300	139	12	11.9
174	1809	3	8.13
108	119	164	7.02
442	109	18	10.61
125	543	10	8.94
319	193	5	7.52
1134	101	20	9.9
1622	104	11	6.95
3795	120	3	6.73
104	3469	6	7.33
192	612	6	18.37
257	359	4	7.22
104	3621	6	7.33
2711	117	5	11.79
106	6682	3	6.85
2285	103	9	11.78
1516	104	13	11.43
4487	2	4	10.88
940	106	19	15.17
1930	106	9	7.58
13	1346	4	10.37
471	5303	4	42.23
813	1699	3	20.27
1768	3207	3	29.08
159	688	5	9.09
1058	375	3	12.18
339	2609	3	17.72
170	444	7	10.58
101	1765	14	8.2
506	480	3	9.72
2060	103	9	6.71
1554	142	4	8.64
363	204	5	7.38
671	104	21	12.64
179	101	149	8.47
4253	108	4	10
252	118	27	24.4
2837	120	4	7.89
4365	8	3	12.09
1239	106	16	17.35
3329	113	4	7.77
208	1734	3	10.53
106	7453	3	6.85
169	103	127	9.89
610	122	10	10.08
152	770	5	7.33
1368	169	4	10.29
4234	104	5	10.14
1547	104	12	8.25
119	803	8	7.36
557	104	29	13.58
4638	103	4	7.69
5624	103	4	7.69
173	198	13	13.47
329	932	3	10.26
228	177	14	23.71
997	477	3	13.36
236	2347	4	21.74
1377	132	5	9.24
661	135	8	12.77
274	862	3	8.88
674	1669	5	38.8
