123	568	4	19.03
951	107	6	27.85
180	102	12	11.06
123	464	5	23.9
152	528	3	19.38
1370	14	3	4.81
112	1626	3	15.65
563	101	14	44.76
104	2391	3	13.04
752	121	3	13.55
103	359	13	37.68
167	986	3	24.19
110	3936	3	22.05
296	103	17	52.09
2820	101	6	34.19
109	137	29	77.02
106	1563	4	18.6
711	101	10	29.71
1916	12	3	5.31
878	115	3	12.26
134	1528	3	23.27
130	168	4	10.76
117	504	7	34.07
2171	12	3	6.51
104	3155	4	23.67
98	5709	3	18.19
678	101	10	28.3
115	2059	3	18.19
111	844	3	11.13
210	102	9	8.37
815	14	4	4.4
2301	102	4	18.33
168	705	5	42.22
411	14	9	11.61
101	809	5	8.96
12	2277	5	16.88
106	2774	3	16.35
98	1243	17	103.12
821	105	3	6.04
112	739	3	10.64
549	14	6	6.96
1420	101	3	5.8
101	4509	3	15.5
102	1856	5	23.2
111	2234	3	18.01
102	1644	4	14.83
106	474	18	94.07
1781	101	4	11.88
800	101	4	5.61
106	370	6	13.89
106	422	15	67.59
367	368	3	25.05
389	119	9	45.74
681	110	3	9.32
103	117	99	120.83
109	507	9	41.65
828	101	10	32.96
103	175	26	56.34
165	161	4	15.97
2038	12	6	21.54
334	151	8	58.67
280	102	25	93.63
696	14	5	6.18
118	480	7	35.58
144	220	3	11.62
2349	120	3	20.8
105	309	9	19.22
312	124	5	20.08
98	2150	6	25.23
104	2650	3	13.04
732	135	5	36.52
102	582	5	10.22
2957	14	3	9.54
383	102	7	12.68
1610	109	4	21.75
108	164	11	18.91
182	318	3	17.81
12	1250	4	5.98
105	646	3	4.81
104	343	20	77.79
108	2899	3	18.22
102	2882	3	13.47
101	1579	8	36.19
6447	12	3	17.27
101	1503	4	10.55
517	12	8	9.09
2451	103	3	12.62
602	12	8	11.16
672	115	4	16.68
119	1602	3	17.81
2813	991	4	64.43
261	101	26	69.27
1603	12	3	4.38
484	12	19	51.12
376	106	7	18.65
101	301	13	21.75
116	405	3	7.99
1867	102	6	30.77
108	1364	3	12.52
102	1211	7	29.76
2574	102	3	12.49
