200	3100	3	37.95
178	102	7	13.39
841	12	5	11.42
98	8	57	5.91
1367	12	3	6.08
855	225	3	30.74
102	628	4	12.62
275	161	3	21.79
1902	7	3	15.58
102	6884	3	25.5
102	777	3	8.79
98	2912	3	8.99
6085	1168	3	57.06
199	189	3	20.74
5472	14	3	12.22
807	759	6	85.35
4912	14	4	22.12
98	5768	3	16.94
98	5904	3	16.94
116	471	8	65.86
810	12	4	7.03
517	217	3	27.66
12	146	13	9.65
101	655	5	13.81
1227	102	3	11.27
313	102	3	4.77
12	501	4	4.51
3076	102	3	17.27
1533	12	4	11.89
3246	105	3	23.25
5	282	6	47.99
6907	14	3	16.59
5605	14	4	22.12
102	881	5	21.61
320	105	9	50.45
12	3446	5	32.18
98	4317	4	22.59
305	833	5	60.73
110	522	3	16.28
261	584	3	29.63
7088	14	3	16.59
5119	14	4	22.12
2724	105	4	32.52
3796	14	5	27.65
103	342	24	192.63
1565	14	10	48.73
108	103	14	14.83
3827	14	5	27.65
1025	936	3	40.33
6405	14	3	16.59
5788	13	3	40.71
2022	137	3	31
176	118	6	33.63
729	1142	5	71.57
3137	12	3	11.23
4936	14	4	22.12
1012	1014	3	40.73
2575	14	7	38.71
101	353	5	9.22
98	785	7	15.23
3549	7	3	20.21
2316	101	3	12.13
1432	14	11	54.08
98	2463	3	7.87
624	102	3	7.79
1597	128	7	81.1
280	12	7	7.85
825	7	4	16.65
7324	14	3	16.59
5027	14	4	22.12
98	2478	3	7.87
7	7091	3	26.9
4376	14	4	22.12
112	2125	4	35.94
101	451	3	3.95
548	102	10	49.93
166	16	89	942.07
410	102	3	5.8
283	16	4	16.12
212	118	3	13.8
811	102	3	9.08
179	1566	4	46.61
12	859	10	38.81
229	418	3	27.04
98	3444	3	10.46
5148	14	4	22.12
3143	109	3	24.62
12	4363	3	14.89
656	14	20	89.51
1901	101	3	11.31
688	14	23	127.22
443	102	4	10.46
2892	12	4	18.26
1008	245	3	32.46
1118	4958	3	52.1
7	124	54	250.76
98	2884	4	15.2
107	640	14	115.92
6942	14	3	16.59
2101	14	5	15.8
279	207	8	80.3
7534	14	3	16.59
835	109	4	24.45
2328	14	7	32.81
101	821	3	6.38
16	868	3	16.61
223	105	16	95.83
2363	14	5	17.45
1335	105	3	17.59
98	6124	3	16.94
105	586	5	27.33
812	606	4	51.19
144	102	5	4.02
199	111	4	16.69
4063	14	5	27.65
12	232	11	17
98	1392	3	4.55
517	263	3	28.94
4407	289	3	44.54
458	117	4	27.03
101	955	4	12.04
4480	14	4	22.12
470	101	3	4.1
284	145	4	30.03
98	270	23	61.06
710	278	3	31.28
13	107	8	20.08
6523	119	3	38.36
3107	14	3	8.66
102	4629	4	34
7668	14	3	16.59
7947	119	3	38.36
310	120	3	17.62
393	162	5	45.69
101	834	3	6.67
557	104	7	42.76
112	178	12	76.22
462	12	5	6.64
112	222	4	18.28
101	2553	3	13.11
1783	12	3	7.66
2287	102	4	23.03
174	266	4	32.36
6625	14	3	16.59
550	101	4	8.42
3238	14	4	14.74
12	1293	4	10.43
251	112	7	42.06
306	7	3	5.81
935	6183	3	55.77
1108	14	11	43.95
12	1376	4	11.12
6893	14	3	16.59
4772	14	3	12.22
178	127	5	30.25
130	798	3	24.39
3508	12	3	12.74
132	120	3	9.77
5	397	3	21.65
8	1259	3	18.52
3581	3546	4	83.17
12	110	35	12.35
2890	159	3	36.35
2248	14	8	44.24
16	598	3	14.54
7976	14	3	16.59
6862	14	3	16.59
6448	14	3	16.59
101	581	3	4.98
395	102	4	9.6
12	786	6	15.32
12	609	4	5.47
103	262	10	51.19
98	704	16	65.34
3577	102	3	18.83
12	1885	3	8.34
148	3417	3	36.73
3841	14	4	17.24
98	4516	3	12.57
2451	14	6	27.57
98	4464	3	12.57
110	300	5	27.66
4950	14	4	22.12
2361	101	4	19.07
520	719	5	64.01
98	2172	6	25.14
184	428	7	72.85
3306	618	3	44.95
98	1010	6	13.94
98	1078	15	84.74
121	152	4	18.89
2810	111	3	26.27
12	33	4	8.25
12	979	5	12.56
106	297	4	15.28
2899	278	3	40.48
274	103	8	38.09
757	14	20	102.71
98	3567	4	17.71
98	3447	3	10.46
98	1680	9	44.46
12	1088	4	9.24
98	3610	3	10.46
106	210	3	7.41
106	135	5	10.63
1865	12	3	7.66
102	453	4	10.69
673	102	14	88.54
322	12	9	16.58
5352	14	4	22.12
428	14	33	173.67
744	385	6	76.33
12	1645	3	7.07
158	330	4	33.22
5250	14	4	22.12
418	125	4	28.89
3505	14	5	27.65
677	14	23	127.22
2232	109	3	22.37
3413	3412	5	114.25
98	4447	3	12.57
261	253	3	24.74
1101	3067	4	68.15
419	485	3	31.64
102	1585	5	27.52
864	3587	3	48.66
12	698	7	18.09
120	7	105	623.26
4679	14	4	22.12
110	2025	4	34.9
98	5827	3	16.94
105	161	3	5.7
98	1573	8	32.66
12	269	6	5.02
102	2604	4	24.53
948	111	4	29.28
98	150	26	33.32
98	2	78	14.24
6955	14	3	16.59
3002	14	5	22.37
7	560	26	224.88
1134	196	4	44.24
678	354	3	32.66
98	2893	5	22.96
107	791	4	22.5
1123	252	3	33
382	380	3	29.98
4833	14	4	22.12
106	816	3	14.91
1493	109	3	19.49
863	7	4	17.11
6660	14	3	16.59
98	6158	3	16.94
98	921	10	32.73
2123	14	9	49.77
593	858	3	36.45
415	103	4	16.74
915	610	5	67.96
98	2190	6	25.14
120	1675	6	65.45
102	564	10	49.93
98	3413	5	28.24
98	3549	3	10.46
198	242	5	42.73
105	2330	4	31
108	114	6	8.07
2173	7	5	34.32
209	865	3	30.46
1600	109	3	20.09
12	839	3	4.04
98	1870	3	5.58
4795	14	4	22.12
2228	111	3	25.26
134	134	8	47.51
7	1612	10	83.01
110	208	7	36.94
526	803	3	35.64
12	3388	3	11.23
1623	12	3	7.07
382	831	4	48.28
118	110	10	33.13
98	742	11	32.98
12	2043	3	8.34
98	667	14	49.4
4766	14	3	12.22
7985	14	3	16.59
6871	14	3	16.59
2082	151	3	32.26
2873	7	4	28.27
2573	105	3	22.02
98	2896	6	33.89
98	2956	4	15.2
612	106	4	20.43
4078	104	3	24.76
