992	8	8	23.04
539	104	9	13.61
1434	108	4	7.45
200	3100	3	21.2
178	102	30	11.61
135	144	9	16.11
107	2190	6	21.17
967	150	3	11.98
21	2336	7	41.6
870	478	4	28.84
855	225	3	14.69
477	318	5	27.66
152	1726	4	22.89
101	3402	5	6.9
275	161	4	9.87
127	941	4	14.01
5579	105	3	10.61
1902	7	7	19.81
102	6884	3	9.56
295	7	14	9.39
154	123	8	9.47
3874	101	4	9.24
1277	7	7	12.49
1440	5528	3	36.68
1625	101	8	7.86
1737	121	3	11.38
115	5423	3	16.4
1371	9	4	7
107	1765	4	7.45
5248	101	4	9.24
832	103	6	8.13
4923	7	3	8.11
213	4943	3	25.5
101	2194	7	10.9
1513	648	4	34.09
2785	101	6	8.87
807	759	5	43.54
166	4466	4	37.68
485	389	3	14.9
116	539	4	7.02
6505	102	3	9.56
109	203	29	65.02
116	471	9	27.79
3770	12	5	8.47
2297	102	5	6.71
488	1378	4	33.6
517	217	4	17.51
12	146	68	9.29
105	5080	3	14.94
102	3577	4	12.75
278	185	3	7.69
107	3361	3	7.1
3220	102	5	10.98
1715	113	3	8.4
21	5203	3	15.92
358	625	14	130.62
1346	146	3	12.8
188	550	3	10.99
3076	102	5	10.98
4453	8	3	16.54
573	9	10	21.36
3469	9	3	9.38
2941	7	5	20.57
3246	105	4	12.63
152	754	3	10.3
5	282	6	19.23
192	7	17	7.43
513	170	3	9.47
615	136	3	7.9
192	243	5	16.72
1262	2138	3	30.33
101	8283	3	6.93
110	1647	3	6.73
8	282	11	13.52
102	1084	8	7.95
102	1032	10	13.44
31	29	3	54.67
125	1853	3	11.55
320	105	13	16.76
6777	107	3	14.9
2	461	6	8.86
104	3052	3	7.14
3224	107	3	7.1
9	3745	3	11.46
7160	101	3	6.93
6608	102	3	9.56
4170	913	3	33.95
103	918	7	11.59
316	485	3	13.69
109	1333	8	28.66
539	405	3	16.26
185	106	14	8.35
131	21	26	48.68
3489	12	4	6.77
13	568	4	10.68
272	197	3	7.15
2	2795	3	9.48
504	664	3	18.17
115	1651	3	9.05
166	1665	5	34.86
12	3446	5	8.47
305	833	5	33.3
2658	144	3	17.15
221	57	6	10.03
166	6053	3	28.23
140	352	4	10.06
111	1321	4	10.89
267	104	11	8.26
4698	12	4	6.77
3161	104	3	7.14
261	584	3	13.03
101	5824	3	6.93
153	279	4	8.93
118	415	5	9.05
179	307	4	12.35
105	3537	4	19.92
504	7	11	12.4
1619	110	3	6.73
7381	7	3	12.34
2724	105	5	16.87
4831	101	3	6.93
197	504	4	16.73
7798	101	3	6.93
103	342	25	72
1044	256	3	16.65
1018	382	5	37.49
1107	117	4	11.85
705	505	3	18.78
344	105	9	7.22
373	902	4	26.5
3679	105	3	8.55
108	103	106	32.59
7765	101	3	6.93
202	429	3	9.86
108	228	12	11.85
137	274	4	7.2
1025	936	3	23.42
5788	13	3	24.15
610	7	9	8.73
239	5137	3	26.9
116	790	4	9.24
121	268	5	7.9
1712	1636	5	59.78
4070	1465	3	34.45
204	388	3	12.22
857	104	7	11.95
3287	12	6	10.16
105	7049	3	14.94
5281	5170	3	45.67
150	3395	3	18.89
3705	102	5	15.94
380	335	4	19.7
106	131	25	12.09
120	871	4	12.22
293	171	3	7.27
868	16	6	12.57
102	7350	3	9.56
2067	12	8	8.39
244	290	3	9.41
111	235	11	18.53
994	104	5	6.94
2022	137	3	14.34
176	118	7	7.1
572	197	3	11.21
461	169	4	14.23
193	306	3	9.03
14	104	816	25.28
486	158	12	72.46
1665	8	7	29.37
2198	1838	4	51.47
729	1142	5	43.36
222	153	4	7.13
3399	107	3	7.1
115	130	30	60.58
479	195	3	10.02
1012	1014	12	149.41
7	3526	4	11.72
2448	411	3	26.29
243	9	13	13.23
2239	121	3	12.93
872	153	3	11.77
384	182	5	21.6
5654	101	4	9.24
4598	101	4	9.24
1499	114	3	7.81
4346	265	3	27.01
101	353	20	7.26
107	3923	3	10.58
3549	7	4	11.72
225	191	4	10.18
108	1162	10	37.94
8	2147	5	17.39
815	112	4	8.37
1244	117	4	12.44
103	101	338	13.68
2075	104	4	8.43
7	866	7	8.5
2199	12	7	6.95
215	12	43	15.43
7	1037	8	12.92
102	6322	3	9.56
719	106	8	14.38
1597	128	6	34.82
1924	113	3	9.09
209	5205	3	26.36
