104	804	9	33.41
1625	196	3	28.27
953	7	3	8.09
7487	105	3	23.68
320	107	5	10.88
282	497	3	23.99
12	1033	20	98.85
133	152	10	32.72
133	201	6	23.07
4	3241	4	41.08
133	319	3	11.1
98	1415	16	89.23
562	14	10	18.41
753	120	3	12.94
1121	106	8	35.69
107	255	6	12.38
105	4867	4	26.6
98	3826	6	38.1
103	478	4	4.91
113	839	6	31.61
438	1575	7	95.5
533	14	9	13.83
4258	14	5	31.75
12	3649	3	9.74
191	199	5	27.77
3648	12	3	9.74
108	365	5	13.22
98	6404	3	19.05
126	112	15	12.76
4355	6324	3	66.99
115	5118	3	26.95
1519	12	3	4.33
317	102	56	311.21
906	278	5	51.21
153	1000	3	20.25
1696	3820	3	50.39
98	502	43	233.32
160	7	25	54.36
1893	102	3	8.6
1135	161	3	22.18
101	859	6	9.07
115	151	6	5.36
3575	111	3	20.63
113	1652	3	15.6
1768	3207	3	48.12
101	1681	4	7.93
1554	142	3	22.3
101	7946	3	18.62
101	1833	3	5.08
671	104	11	40.91
102	886	3	4.39
152	770	3	18.79
103	178	10	5.16
557	104	10	31.18
5217	12	4	25.28
101	5647	4	24.83
132	658	3	15.32
1634	12	3	4.64
105	210	50	207.25
410	109	5	15.46
105	260	8	10.13
103	2974	3	13.09
103	788	7	21.71
1110	916	4	51.1
479	7	3	4.8
1002	12	5	7.63
113	523	4	14
16	116	11	27.16
106	1698	6	29.39
963	123	4	22.53
101	1320	4	6.28
505	103	5	8.43
142	104	100	336.91
133	911	10	85.42
116	1042	3	13.55
3926	104	3	15.3
110	159	35	132.37
1711	101	7	23.45
601	101	6	5.88
772	106	4	9.22
2345	104	3	10.93
137	2003	3	23.36
109	517	4	12.58
127	197	9	34.48
109	593	10	52.49
101	2851	3	7.71
129	2102	5	42.94
256	270	5	37.06
98	4416	3	12.49
569	1100	3	33.46
139	240	3	9.96
101	349	23	53.22
1176	12	5	9.49
103	1633	3	8.55
98	2604	10	63.51
106	793	4	9.44
884	12	4	3.97
140	984	3	19.3
122	5636	3	29.21
1019	346	3	29.63
7366	4	3	37.96
131	132	26	109.1
2683	3742	6	127.66
267	12	21	35.3
338	110	9	34.42
1224	799	5	66.11
338	181	7	51.29
98	828	31	196.94
5563	104	3	19.04
1865	101	3	5.08
106	2403	3	12.65
143	379	3	13.58
730	103	4	7.47
3274	14	6	32.45
352	101	21	45.27
356	2648	3	36.99
135	163	4	8.13
135	243	4	14.9
105	1072	3	6.19
123	241	10	44.39
366	337	5	43.67
1005	14	4	4.95
255	104	17	42.23
627	2186	4	55.36
5319	594	3	47.32
436	113	3	7.91
494	106	4	6.37
3888	948	6	110.03
104	163	19	18.18
3024	110	3	19.38
2023	121	3	19.35
6181	102	3	22.64
103	871	4	8.78
98	3374	3	9.83
2724	107	3	17.23
105	2291	3	11.1
742	107	4	13.54
1656	150	3	23.39
136	121	29	106.13
189	105	24	53.97
294	12	26	59.38
122	927	7	46.76
3491	102	3	13.26
104	258	9	12.53
105	853	4	8.78
98	1940	5	15.11
223	509	4	31.96
803	107	4	14.23
105	1055	12	60.62
142	456	3	14.77
283	294	3	20.33
106	3256	3	15.21
233	599	10	104.66
102	230	9	8.02
2	466	4	9.73
104	5178	3	19.04
102	117	288	994.07
969	104	6	19.24
1063	14	5	8.44
598	118	4	17.26
98	5319	4	25.4
3042	104	7	48.85
101	322	13	14.34
7	422	61	541.26
7749	104	3	23.5
161	105	31	54.29
4458	110	3	23.19
493	114	3	8.74
105	1767	3	9.13
171	158	9	40.53
1944	110	4	23.94
949	12	5	7.32
135	394	3	12.97
720	7	3	6.55
167	186	3	10.09
105	2021	4	15.87
124	2909	3	23.45
110	247	4	6.49
924	105	3	5.4
108	847	9	51.02
472	145	7	47.83
177	135	17	90.98
2803	107	3	17.23
816	102	4	7.37
98	864	29	175.54
102	1198	14	77.2
1248	14	4	6.4
101	6580	3	18.62
101	398	16	31.27
4	534	4	23.25
603	113	5	21.01
1761	106	4	15.82
270	147	9	54.54
1631	103	3	8.55
159	127	32	162.11
102	532	12	37.74
405	106	4	4.92
152	175	4	11.57
3224	185	3	33.42
119	209	3	4.57
1122	104	3	6.26
1790	106	3	10.46
488	125	4	17.7
102	4836	4	25.23
211	135	15	88.75
123	509	5	24.09
105	751	7	21.32
98	1684	15	95.27
1696	12	3	4.99
1983	102	5	20.78
105	3108	3	13.29
169	260	3	13.39
107	342	3	4.32
258	554	4	34.45
1471	105	3	8.04
101	1780	4	8.44
500	12	7	7.47
599	135	3	15.38
1214	103	4	11.16
137	189	15	84.4
911	106	5	15.2
102	2156	3	9.56
1006	103	3	5.8
12	791	7	12.39
116	578	4	15.65
1449	14	5	11.59
3676	99	4	17.93
1723	104	3	8.97
1853	14	3	5.44
731	14	5	5.39
528	104	4	5.43
878	106	5	14.86
108	262	7	18.39
154	101	64	88.86
1000	189	6	57.87
172	151	4	11.08
144	444	9	64.94
162	217	14	95.53
105	5840	3	19.22
106	438	7	16.47
98	2642	4	13.46
17	139	4	15.04
1442	105	5	18.7
101	967	4	4.29
102	1751	8	39.97
469	12	9	12.12
118	1105	4	22.27
2234	102	6	30.35
98	2899	7	38.51
106	336	12	32.91
331	145	3	12.71
4732	102	4	25.23
2000	114	6	44.17
524	109	3	7.82
106	5167	3	20.17
126	129	7	7.16
3840	14	6	38.1
1731	14	3	5.06
796	142	3	18.09
98	2	418	671.92
566	1158	3	33.74
101	2429	4	11.92
123	718	3	13.18
108	1283	3	12.38
614	8	4	22.94
117	870	6	35.48
105	496	11	35.21
1700	14	8	30.68
3925	106	3	16.42
1840	157	7	72.63
116	275	4	9.48
750	1110	4	49.49
104	819	3	4.75
121	1145	3	15.66
222	167	3	11.78
504	14	8	10.42
739	104	11	42.87
122	490	7	38.18
243	130	15	91.08
327	119	3	7.6
823	110	3	10.38
1182	188	3	25.61
1890	125	3	19.59
1229	102	5	14.94
150	1573	3	23.39
7	1700	3	11.84
105	1440	3	8.04
584	14	6	6.09
106	2754	4	20.65
98	6693	3	19.05
1107	106	11	57.69
187	106	10	10.3
428	104	15	51.86
121	213	4	8.72
101	2375	6	24.15
3595	12	4	15.98
1373	12	4	7.02
98	2661	3	8.11
106	507	6	14.05
1069	102	3	5.31
4103	107	3	20.32
416	12	8	7.56
237	172	7	41.94
134	567	3	14.85
195	102	12	11.46
124	1947	3	20.02
258	360	3	21.09
101	1859	4	8.99
2024	102	5	20.78
156	160	24	146.58
165	439	3	16.76
117	605	8	46.06
98	1298	20	127.03
104	948	4	9.33
116	577	3	10.05
102	2125	3	9.56
101	3655	3	9.43
6009	99	4	25.4
98	1500	7	22.27
117	919	11	81.42
642	120	9	57.12
2288	101	3	6.46
108	1274	5	26.09
105	366	48	284.35
201	612	3	22.21
12	861	4	3.97
3742	8	3	28.58
254	429	3	22.42
107	289	5	9.92
107	223	4	4.2
1541	12	3	4.33
327	102	15	37.59
98	3736	4	17.93
547	168	5	35.51
1137	1080	9	138.84
609	110	4	13.78
12	2336	4	11.46
118	174	17	62.9
103	1166	3	6.47
411	105	5	6.8
98	5087	3	14.64
106	254	6	6.16
98	5011	4	25.4
125	145	5	5.56
101	782	7	11.73
101	631	5	3.93
98	227	124	718.56
126	200	4	9.34
1369	14	8	25.88
12	1835	3	5.36
543	159	3	17.41
109	752	8	42.08
1770	14	3	5.06
1065	101	7	15.45
515	103	6	12.25
163	144	3	5.58
728	106	3	5.08
129	1708	4	30.01
113	1370	4	21.8
103	1847	3	9.37
502	101	10	15.7
114	197	5	8.71
905	105	3	5.4
493	7	8	27.56
2031	110	4	23.94
101	3072	3	8.49
135	265	3	10.29
153	137	15	63.82
171	110	7	8.59
5387	102	3	18.19
98	6872	3	19.05
216	344	3	19.05
238	305	3	19.41
1022	12	4	4.86
102	3047	5	27.29
653	107	4	12.72
174	253	3	13.7
201	224	3	15.23
123	334	3	8.59
174	203	3	11.69
511	107	4	11.02
118	800	3	12.94
101	1544	5	11.54
2	587	4	11.39
1956	14	3	5.86
168	120	8	17.81
1199	104	4	11.2
101	7553	3	18.62
159	404	3	15.67
101	1469	5	10.96
2232	14	3	6.84
103	905	3	5.23
253	14	11	6.66
146	127	23	90.95
98	3280	6	32.45
119	384	3	8.68
134	720	12	101.05
159	252	5	25.75
103	755	5	11.62
1862	103	3	9.37
279	122	3	7.35
507	106	9	28.15
279	286	4	28.89
152	295	5	26.2
104	442	4	4.39
101	4011	3	10.58
12	158	45	45.08
2618	7	3	15.25
12	109	102	12.14
164	123	7	14.38
643	134	11	88.32
471	296	4	34.52
117	105	62	57.97
105	799	3	4.74
342	7	7	16.26
235	162	4	18.27
334	148	6	34.41
2648	500	3	39.57
104	1286	8	35.29
98	865	21	97.5
110	132	10	7.11
498	102	8	18.06
1556	102	3	7.44
2488	102	5	24.1
106	2181	8	52.92
829	3252	5	81.99
98	1043	5	8.44
123	1280	4	24.69
101	580	10	17.61
2107	14	3	6.32
12	3732	3	10.9
762	101	15	47.14
101	528	7	7.11
102	1167	4	9.81
114	373	4	11.23
312	286	3	20.79
98	2212	10	56.89
403	101	23	62.96
3121	104	3	13.12
629	140	3	16.72
108	750	4	14.71
143	204	4	14.22
1451	512	3	34.81
542	106	4	6.78
104	1237	3	7
334	104	38	186.46
684	106	4	8.22
202	105	10	10.15
302	731	4	38.17
476	150	4	23.52
101	533	13	27.3
929	12	4	4.18
1995	110	3	15.99
101	481	7	6.49
115	778	7	39.54
1776	107	4	20.9
102	1268	9	39.8
152	258	4	18.09
129	633	5	28.99
2166	12	5	15.9
119	121	17	24.01
259	110	8	24.08
129	784	6	39.9
835	161	19	212.61
471	5175	4	67.47
3440	114	5	43.34
118	1102	3	14.89
101	1301	4	6.28
991	121	3	14.67
7062	114	3	31.01
101	1121	5	8.21
385	119	11	60.31
963	12	5	7.63
117	147	6	6.49
201	522	13	134.5
321	127	3	8.93
1132	14	5	9.2
117	204	20	99.33
3020	104	6	38.09
117	246	6	18.83
1084	14	4	5.48
2008	14	3	5.86
304	104	14	35.25
104	471	8	19.22
715	106	5	12.82
2147	104	5	23.15
446	262	8	77.67
531	167	13	118.76
5743	104	3	19.04
1525	101	3	4.06
234	1871	3	30.83
686	614	3	31.13
1660	375	3	33.34
7198	2089	3	60.22
104	175	16	15.39
1887	14	5	14.27
826	388	3	29.43
98	5365	3	14.64
1276	105	4	11.78
2304	12	4	11.46
219	121	19	99.95
105	2310	3	11.1
107	841	9	48.8
180	186	4	17.78
2527	102	3	10.75
27	105	4	9.54
592	7	44	390.16
318	105	7	9.8
4684	569	4	63.81
106	597	7	20.17
175	447	8	63.32
2898	12	3	8.81
102	1471	5	17.07
105	1661	3	8.74
8	891	26	301.6
2128	1113	3	42.14
2016	104	3	9.86
98	837	5	6.58
858	111	3	10.79
127	404	3	10.6
188	159	4	14.96
109	209	19	75.85
101	3093	4	14.1
2300	104	11	86.19
12	5702	3	14.55
7424	104	3	23.5
5917	106	3	20.17
313	124	3	8.48
538	661	5	55.55
4	826	3	18.35
383	14	22	57.36
623	104	5	9.99
106	101	1134	2659.02
2845	104	3	12.28
1682	12	8	30.44
101	2463	4	11.92
111	274	23	123.46
174	1879	3	26.53
98	128	241	682.87
105	1284	4	11.78
126	303	3	8.66
351	385	3	23.73
1825	105	3	9.56
882	102	3	4.39
101	3275	3	9.43
105	590	6	13.79
489	12	6	4.87
5117	829	4	72.15
128	734	4	21.91
101	1962	3	5.49
278	124	3	7.62
104	2475	7	42.74
425	111	3	6.98
102	832	5	11.55
118	262	8	31.6
102	653	11	37.31
98	3699	4	17.93
1470	14	3	4.11
146	688	4	25.75
101	1810	4	8.99
1387	120	3	16.71
112	155	6	4.13
485	14	16	41.16
758	104	3	4.31
2328	106	4	18.66
6161	185	3	42.97
106	1176	6	24.03
103	308	5	4.08
122	269	7	28.06
1131	513	3	33.34
3800	963	5	86.48
147	166	6	19.53
749	168	3	20.07
6304	12	3	18.96
102	3521	3	13.26
261	7	7	12.79
1000	102	12	54.17
3739	5119	3	60.9
102	3573	3	13.26
121	298	3	7.51
109	1073	6	32.2
2606	12	4	13.35
1431	12	5	11.46
126	486	6	32.16
250	624	3	24.4
102	1729	4	13.3
115	332	6	20.62
291	115	5	14.18
883	138	3	18.01
101	938	11	32.32
1025	106	4	11.26
514	14	9	13.83
98	2676	7	35.09
249	151	4	17.41
1272	101	4	5.94
105	630	8	23.96
239	594	3	23.7
115	3389	4	32.39
2008	106	3	10.93
109	1337	3	13.07
1576	2949	3	47.69
116	1058	3	13.55
109	1269	5	26.74
119	177	10	29.31
270	119	11	50.93
1743	12	3	4.99
101	1184	4	5.62
2	112	129	348.36
423	12	9	10.34
1411	12	4	7.42
918	161	19	216.63
284	107	4	6.23
98	4280	3	12.49
297	7	92	806.3
734	110	7	34.7
115	640	9	52.02
140	595	3	16.29
4442	2626	5	105.39
101	365	39	141.62
433	127	8	45.34
959	103	4	9.3
110	118	58	148.24
3674	505	4	60.48
251	1034	3	27.7
1290	9	3	19.99
7823	101	3	18.62
127	140	118	873.27
970	101	6	10.56
110	543	3	8.07
120	151	7	10.83
153	113	64	328.09
206	101	22	21.73
5359	14	4	25.4
108	859	3	10.05
181	156	6	24.38
114	289	3	5.37
105	3656	3	14.27
125	740	5	27.98
1894	102	8	41.53
101	217	37	74.94
125	604	6	33.64
131	312	3	10.6
573	12	10	18.56
364	176	4	23.83
101	1387	4	6.65
194	7	29	105.39
719	12	5	5.07
101	7651	3	18.62
128	174	11	39.49
4158	102	5	32.37
1378	14	4	7.13
3624	14	3	9.83
1238	106	4	12.97
4857	124	3	27.28
98	2047	3	6.32
174	299	3	14.74
820	14	6	9.44
1747	14	3	5.06
101	3678	5	25.72
1012	469	6	73.37
101	3850	3	10.58
102	817	6	15.6
170	144	3	6.09
753	106	4	9
278	111	8	25.54
637	101	5	3.93
151	104	124	511.39
104	2580	3	11.56
102	646	5	9.22
656	103	4	6.74
1017	104	5	14.56
134	157	57	400.52
738	2143	3	39.57
98	3842	6	38.1
104	685	3	3.92
145	2742	4	38.66
1586	7	6	32.19
207	1157	3	26.32
2981	12	3	8.81
882	105	3	5.23
165	224	3	11.7
1728	7	14	116.67
1148	110	3	12.36
340	121	4	13.25
105	529	12	41.62
376	102	5	4.53
1969	105	3	10.02
851	105	4	8.78
12	1737	9	37.21
108	349	8	27.72
1240	3250	5	86.33
103	3981	4	23.74
14	4233	5	31.75
602	239	3	23.84
889	14	8	17.89
276	14	14	14.83
1319	14	4	6.75
191	142	6	24.41
138	197	3	8.06
12	5228	3	14.55
101	935	5	6.87
3935	14	3	10.99
4304	103	4	26.33
2545	913	9	158.96
394	189	3	18.86
162	322	10	71.99
130	163	5	10.7
868	104	5	13.14
101	2262	3	6.46
1340	135	3	20.28
121	109	86	295.05
102	3564	4	20.76
102	3640	3	13.26
1465	1670	5	76.61
14	622	5	4.25
108	105	68	25.49
105	1545	4	13.53
2032	123	3	19.79
4	2360	3	25.77
160	219	3	11.1
110	680	3	9.24
104	1041	4	10.2
141	383	7	43.8
116	346	3	6.94
104	990	3	5.63
3011	105	3	13.29
1974	12	4	10.01
116	547	3	9.69
101	3489	3	9.43
864	168	4	30.48
398	2585	3	37.19
105	328	5	4.64
103	2958	3	13.09
239	12	12	6.94
190	121	13	52.57
523	102	4	4.57
3970	14	3	10.99
101	1817	3	5.08
102	902	3	4.56
1295	104	8	36.24
441	564	3	27.95
1200	14	6	13.69
1040	1185	3	37.85
897	104	11	48.41
98	1187	8	23.16
156	243	5	24.08
2046	14	6	21.98
1377	103	3	7.54
101	3590	3	9.43
155	1020	18	203.74
103	258	7	7
686	2882	3	42.15
105	3024	3	13.29
1788	7	6	34.19
2144	12	4	10.7
593	102	34	210.05
98	6182	3	19.05
521	114	3	8.97
922	12	4	4.18
12	2389	4	12.34
101	1864	3	5.08
214	109	8	19.06
337	12	12	13.87
106	454	20	91.69
1882	12	4	9.39
781	576	11	149.66
182	158	3	8.7
140	256	4	16.75
187	14	16	7.33
117	1871	3	18.19
4166	104	3	15.3
584	106	3	3.99
160	191	8	41.78
121	252	5	15.59
154	182	3	8.38
428	103	10	26.2
690	106	5	12.57
108	398	12	56.02
108	457	3	6.65
333	14	15	22.95
796	199	3	23.74
98	170	257	1506.84
1548	101	3	4.06
102	3159	4	19.28
537	584	3	29.25
362	213	4	27.9
1103	12	5	8.68
1499	1921	9	161.83
240	121	3	6.12
411	102	11	27.08
4605	110	3	23.19
157	186	3	9.2
98	5002	3	14.64
102	1870	9	49.91
101	847	15	51.64
2952	12	3	8.81
4783	12	3	12.4
101	771	13	37.39
101	696	12	29.48
103	394	6	9.16
105	2837	5	27.25
106	1596	5	21.56
1182	154	3	21.62
107	181	6	6.09
102	802	3	3.93
1763	102	5	19.1
714	103	4	7.28
4271	785	3	46.88
251	1498	3	30.2
1912	14	13	82.57
474	473	7	77.42
810	106	3	5.69
759	14	9	19.47
101	1607	9	34.57
125	1983	3	20.08
128	189	3	5.6
128	262	8	37.57
102	245	7	4.79
392	14	7	4.85
1444	14	3	4.11
138	1893	4	33.18
253	106	6	6.08
841	111	9	53.37
849	199	3	24.13
146	268	4	17.63
132	387	3	12.16
446	432	3	26.41
1062	923	5	66.08
3107	102	3	12.29
103	4271	3	16.82
567	110	4	13.26
105	869	3	5.23
148	107	15	22.17
229	102	41	149.6
245	139	3	10.05
101	3139	3	8.49
1892	114	4	24.72
1669	956	3	39.21
98	6801	3	19.05
587	175	5	37.46
1013	101	4	4.52
4095	106	3	16.42
2851	1149	5	81.31
220	308	3	18.57
2048	473	5	68.34
1679	104	5	19.74
102	1258	5	15.42
384	104	27	120.95
101	591	18	54.59
98	2213	10	56.89
106	1079	12	65.71
105	3175	6	38.44
130	648	3	15.01
256	239	6	44.8
357	413	6	57.75
3433	14	3	9.83
1833	104	3	9.39
1346	7	4	16.22
648	105	4	6.97
101	4737	3	12.07
1605	126	3	19.04
177	207	3	12.5
110	190	4	3.95
1473	12	3	4.04
110	134	12	12.52
250	128	12	64.54
108	712	3	9.03
132	269	3	9.73
232	130	10	51.12
164	112	61	314.61
105	683	8	24.78
123	376	6	26.71
105	615	5	10.24
2344	102	6	30.35
321	125	3	8.6
657	14	6	7.19
1703	14	3	5.06
102	548	4	4.82
349	104	7	10.59
101	1351	4	6.65
1594	1510	3	42.43
225	101	57	175.31
129	679	5	29.51
113	417	3	7.55
149	1467	3	22.57
1539	105	8	39.99
2058	451	10	157.9
103	3643	3	14.07
6751	1352	3	57.15
260	119	3	6.32
98	747	34	207.01
98	806	32	203.29
105	1764	4	14.6
2433	14	3	7.43
6388	14	3	19.05
101	6314	3	18.62
303	101	21	38.91
131	290	3	10.1
776	142	3	17.91
169	1849	3	25.99
1653	557	3	35.97
138	659	3	16.25
106	704	14	66.7
168	160	4	11.92
969	103	3	5.6
101	1528	4	7.47
168	106	10	4.7
1143	106	6	23.44
12	4744	3	12.4
830	104	4	8.58
113	288	3	5.22
1656	14	3	4.72
2160	103	4	16.34
98	3364	6	32.45
253	115	3	5
146	140	5	11.08
5240	99	4	25.4
1388	104	4	12.38
104	207	11	12.57
12	6629	3	18.96
136	177	7	25.23
1105	102	11	50.52
210	735	4	33.97
189	102	21	36.02
803	12	5	5.95
2666	12	3	8.02
105	860	3	5.06
212	1170	3	26.56
919	107	5	21.39
201	166	7	37.14
105	995	4	9.82
137	1087	4	28.28
105	1070	4	10.41
419	132	4	19.35
339	102	8	11.71
12	223	12	5.22
251	1682	3	31.03
594	110	3	8.55
174	520	3	18.58
142	145	3	4.04
396	123	3	9.89
101	1274	4	5.94
102	426	25	108.87
2	250	9	23.26
101	1334	4	6.28
1397	14	5	11.05
4802	103	3	16.82
101	1230	5	9.01
159	138	16	74.1
713	104	3	4.04
5222	104	4	31.33
370	111	6	19.69
103	846	3	4.89
101	564	6	5.29
2555	14	3	7.43
176	904	3	21.93
158	101	55	67.78
101	462	13	23.95
101	395	28	88.37
838	14	4	3.86
106	1034	3	7.02
104	1338	5	17.28
307	102	6	5.19
1129	7	6	27.13
1627	12	3	4.64
701	12	6	7.54
212	7	17	47.96
177	130	5	13.31
2098	12	3	6.24
2747	102	5	25.55
1755	114	3	16.14
115	240	3	4.58
314	1295	3	30.72
101	1019	5	7.51
118	1252	3	15.72
101	1071	8	19.87
182	110	5	5.57
101	901	6	9.78
109	2257	3	16.96
3421	103	3	14.07
215	3447	3	34.87
711	113	3	10.46
187	120	4	7.14
123	1673	3	18.41
2177	428	9	137.16
851	580	5	58.98
161	1004	4	31
123	1013	3	15.33
911	14	8	18.44
122	304	3	8.09
173	122	6	12.25
1723	103	3	8.94
102	2321	3	10.12
947	111	3	11.4
103	135	29	25.03
117	2576	4	30.11
103	340	6	7.31
869	307	3	28
102	876	3	4.39
214	110	5	8.09
101	1843	5	13.61
218	105	12	17.26
145	168	4	9.94
118	409	3	9.18
779	967	3	34.78
767	107	4	14
106	1599	5	21.56
620	102	5	8.79
780	7	5	16.87
145	493	7	48.67
170	176	5	19.23
224	186	5	29.01
105	410	4	4.08
6670	104	3	23.5
199	111	6	10.95
642	106	5	12.09
329	777	3	27.82
504	106	5	10.05
117	1749	4	26.22
105	1167	6	21.62
153	761	5	36.44
254	1104	3	28.12
106	329	9	19.41
98	2960	6	29.28
103	1286	3	6.97
129	1255	6	46
138	237	5	21.02
113	1954	4	25.24
285	110	7	20.59
203	121	7	21.7
150	105	15	6.53
1559	102	3	7.44
12	1714	3	4.99
394	2749	3	37.86
362	172	6	39.93
815	7	3	7.34
213	105	9	8.53
3191	110	3	19.38
377	260	4	31.01
108	432	4	10.7
105	1336	4	12.18
413	7	7	19.59
943	12	7	14.57
796	107	3	8.99
98	141	400	2384.47
1152	14	5	9.2
101	801	5	5.53
5969	103	3	19.01
125	180	4	6.97
12	3588	3	9.74
276	120	4	11.24
2000	264	3	32.44
12	2231	3	6.76
101	2022	3	5.49
562	106	3	3.89
118	204	4	7.77
916	104	3	5.26
2424	106	3	12.65
129	460	3	12.4
103	545	5	8.78
119	857	7	43.65
1282	104	3	7
13	136	3	4.57
141	143	14	57.14
320	12	9	5.9
183	105	15	19.43
3212	12	3	8.81
2458	114	8	72.75
141	208	6	26.05
1530	102	3	7.44
104	813	4	8.35
116	176	5	6.21
122	454	3	10.58
105	498	21	97.88
510	172	4	26.7
200	12	23	24.84
228	121	4	9.52
105	205	10	10.24
3492	7	7	61.98
791	102	3	3.93
104	2127	3	10.37
101	1690	3	4.71
102	1101	5	14.05
101	1614	4	7.93
112	122	18	16.94
101	1766	4	8.44
392	1023	3	30.73
968	14	5	7.76
103	175	13	8.78
829	106	3	5.86
1676	101	7	22.34
291	14	21	39.33
102	1865	9	49.91
5145	9	3	32.33
1457	124	6	45.19
105	3882	3	15.48
160	242	8	48.04
2816	1148	3	44.45
202	119	3	4.39
639	12	9	16.5
802	121	3	13.44
113	1206	3	13.58
101	416	8	6.93
12	3899	3	10.9
118	1728	3	17.89
102	7292	3	22.64
2763	14	3	8.11
177	178	4	16.07
970	124	5	30.96
2065	9	3	23.37
2326	101	4	11.05
612	104	10	33.03
101	2784	6	26.06
109	377	7	24.4
560	1413	3	35.32
98	1786	3	5.44
505	104	7	16.07
104	412	5	6.7
118	2173	3	19.38
488	127	4	18.16
2064	103	3	10.34
315	112	14	65.01
113	588	5	20.78
113	387	4	11.5
1612	12	3	4.64
140	1956	3	24.04
159	125	21	85.89
112	624	4	14.29
98	3379	3	9.83
113	188	8	18.7
106	1892	4	16.43
113	269	3	4.88
343	12	16	26.61
1115	114	3	13.17
102	338	14	34.54
12	2824	5	19.58
98	2042	3	6.32
803	142	3	18.09
98	1922	4	10.12
101	3875	3	10.58
12	6698	3	18.96
1213	106	7	30.47
1819	104	3	9.39
120	129	11	15.3
126	625	7	42.68
120	273	3	6.83
135	160	20	100.83
529	14	14	33.27
245	167	14	102.95
101	5128	3	14.21
101	2957	3	8.49
135	232	5	20.23
468	158	3	16.29
884	107	5	21.04
487	105	4	5.36
113	1530	5	31.03
106	743	5	13.08
98	2621	9	57.16
103	1692	5	20.43
246	229	3	17.21
1545	14	3	4.4
3070	103	3	13.09
102	1485	8	36.11
108	1070	3	11.32
120	251	4	10.5
40	21	8	116.18
1793	12	3	5.36
122	1857	3	19.23
109	150	9	9.52
408	12	7	5.14
188	164	5	21.41
123	183	4	7.31
1061	102	5	13.64
2694	12	3	8.02
189	134	6	21.79
101	3677	3	10.58
381	110	3	6.05
676	651	5	57.76
501	111	4	12.91
1099	106	3	7.25
698	14	7	10.79
4779	106	4	27.88
101	1440	5	10.96
101	1388	4	6.65
12	2874	3	8.81
168	131	29	167.03
194	160	3	10.2
950	106	3	6.4
103	803	4	8.09
1762	14	5	13.51
535	159	6	43.46
1158	103	3	6.47
2	227	7	12.95
12	4970	3	14.55
12	3011	7	38.3
248	2199	10	147
326	106	14	41.64
147	2455	3	26.25
1361	14	3	3.84
2823	195	3	32.21
1095	107	3	10.86
3354	7	3	17.09
105	699	3	4.05
2637	109	3	18.37
1111	107	3	10.86
446	132	7	42.63
1570	110	3	14.24
2219	228	4	45.67
101	4002	5	25.72
126	925	7	48.39
110	174	14	34.22
1879	102	4	13.9
1549	12	3	4.33
568	104	16	67.14
106	861	13	66.31
98	4227	3	12.49
175	337	9	67.15
706	104	5	11.15
12	1924	3	5.78
2976	104	3	13.12
185	5429	3	38.48
2447	101	5	17.63
102	5557	3	18.19
1452	106	5	20.23
261	163	3	13
6029	2	4	37.45
606	103	4	6.25
172	122	5	8.42
135	872	3	17.72
261	243	3	18.46
98	6696	3	19.05
98	587	38	206.89
105	1544	3	8.38
675	184	3	21.72
110	621	3	8.82
126	419	6	29.96
101	1054	8	19.87
117	3383	3	23.11
128	876	7	49.55
2347	12	3	6.76
758	102	4	6.75
4707	12	5	31.6
186	538	3	20.63
1288	316	3	30.41
130	1360	3	19.64
102	2240	7	38.59
222	373	3	19.95
1485	106	3	8.92
1034	104	3	6.04
3031	111	6	51.31
101	3490	3	9.43
116	494	3	9.34
156	259	8	47.83
4670	455	3	43.48
736	106	7	22.99
1846	106	10	65.53
1993	14	3	5.86
1581	103	3	8.55
652	167	5	37.25
101	3337	4	15.54
2343	14	3	6.84
340	218	3	19.06
113	4667	3	24.18
1312	104	3	7.28
2099	14	3	6.32
105	580	4	6.17
101	1901	4	8.99
118	132	32	110.77
224	12	20	22.66
204	121	18	89.43
2	865	3	9.08
102	715	4	6.37
103	495	5	8.26
656	102	4	5.85
134	109	16	23.04
2120	7997	3	60.22
583	112	12	68.93
98	3841	6	38.1
101	620	9	15.25
101	6881	3	18.62
3278	941	3	45.09
131	766	3	16.22
257	12	14	13.13
101	724	15	46.14
4	721	6	43.64
240	135	7	33.64
1020	132	3	17.97
3592	101	3	9.43
434	113	3	7.82
101	2397	5	17.63
649	106	3	4.56
262	133	3	9.92
3956	8	4	41.56
98	266	93	522.08
108	410	4	10.21
1283	104	5	16.76
103	1272	4	11.53
106	320	6	8.41
