12958	9258	0
98	8037	0
98	6915	0
110	6323	0
14	903	0
3100	3818	0
323	7918	0
98	5071	0
319	2678	0
770	3529	0
101	8604	0
130	262	0
119	3995	0
5228	8506	0
106	9802	0
15629	9769	0
14	3885	0
98	6057	0
9	7652	0
110	5145	0
14	9425	0
150	155	0
128	1099	0
18711	764	0
481	212	0
101	3590	0
3877	5091	0
107	5426	0
242	4842	0
106	2512	0
101	2656	0
14	8375	0
12198	2865	0
622	2317	0
107	6552	0
16314	5829	0
296	5512	0
1051	9670	0
1471	4113	0
101	1738	0
130	9808	0
3303	6208	0
11806	8140	0
135	589	0
107	2048	0
110	8919	0
209	4535	0
377	2113	0
98	8551	0
118	5204	0
101	4916	0
106	5346	0
118	4146	0
3715	2106	0
101	5970	0
2816	5584	0
98	9473	0
690	5820	0
101	8094	0
123	6990	0
11676	6850	0
929	4653	0
636	7540	0
107	204	0
2369	6677	0
5804	7255	0
118	7320	0
18223	8192	0
14	6469	0
119	7573	0
31596	776	0
98	449	0
10417	444	0
1551	62	0
113	1697	0
31210	2215	0
704	3893	0
120	375	0
98	1447	0
30106	6056	0
1811	22	0
13195	615	0
14	7459	0
824	151	0
98	3435	0
914	1976	0
113	2571	0
8803	1876	0
4705	8992	0
1449	9422	0
14	5615	0
109	5727	0
114	5865	0
14	4489	0
3007	4727	0
109	4665	0
225	5863	0
4447	5080	0
98	2317	0
124	9994	0
18180	9138	0
1586	6328	0
110	8003	0
16943	4904	0
98	7411	0
319	1354	0
113	7059	0
878	7918	0
1216	8128	0
14	1143	0
134	9019	0
2970	3442	0
2482	4986	0
14	17	0
297	9574	0
21152	3193	0
98	6293	0
110	6949	0
302	3073	0
118	9578	0
5162	16	0
3853	2412	0
101	8714	0
98	4185	0
270	6682	0
98	5183	0
1300	1659	0
113	4959	0
6835	5664	0
33076	6381	0
147	6818	0
964	5057	0
2949	235	0
158	6177	0
378	9629	0
14	3259	0
6843	8355	0
114	3035	0
123	8892	0
766	5741	0
1379	6600	0
5658	1281	0
956	3774	0
101	3472	0
114	8231	0
118	3734	0
128	955	0
14	8993	0
1541	8558	0
22266	1699	0
101	2550	0
1501	7584	0
107	4802	0
134	2247	0
118	1626	0
101	314	0
10583	9343	0
1839	5698	0
580	3435	0
164	3732	0
1176	3220	0
252	4347	0
2300	5371	0
1931	9691	0
15467	1026	0
718	4138	0
6674	3869	0
1379	4356	0
296	4728	0
101	1372	0
397	6019	0
204	8306	0
6410	8892	0
98	8945	0
153	7356	0
355	1786	0
1022	6988	0
107	4080	0
113	8695	0
98	9879	0
9318	5002	0
5695	9291	0
2894	3725	0
101	5316	0
3857	5493	0
101	7176	0
24871	197	0
282	9883	0
101	6254	0
106	7134	0
773	1640	0
215	1076	0
124	1082	0
135	2327	0
2314	3214	0
98	717	0
9	2176	0
110	381	0
2589	209	0
460	8997	0
14	6729	0
33535	5874	0
2741	4285	0
39	1944	0
14	7727	0
7014	9964	0
98	1707	0
151	8929	0
319	7954	0
3940	6706	0
14	5859	0
671	5692	0
4111	7918	0
9839	2245	0
107	9984	0
110	3543	0
197	4864	0
98	3687	0
98	2561	0
113	3425	0
640	5129	0
3314	6566	0
14	4741	0
119	5717	0
14	1915	0
411	6637	0
39	7884	0
392	1002	0
30618	6661	0
98	8191	0
113	6303	0
31686	9616	0
229	6183	0
2033	2371	0
98	7065	0
119	1997	0
14	797	0
137	2784	0
525	4266	0
98	4949	0
31063	5056	0
113	5173	0
476	7559	0
14	3025	0
3941	5960	0
101	8454	0
1342	5134	0
221	8718	0
23518	1699	0
106	9936	0
118	8704	0
101	9568	0
14	4023	0
119	2919	0
110	5251	0
113	4179	0
98	5939	0
208	5275	0
451	7831	0
938	159	0
14	9291	0
10956	173	0
114	9003	0
2404	1088	0
7105	495	0
215	5792	0
135	7043	0
13423	9587	0
109	9117	0
278	6846	0
14	8237	0
9580	4625	0
193	2005	0
837	2218	0
101	566	0
924	3891	0
9866	7717	0
101	1616	0
2890	8619	0
279	3728	0
151	4169	0
117	6580	0
3541	1016	0
9216	1594	0
98	8701	0
220	3140	0
1720	6972	0
21213	5302	0
46	996	0
2230	9336	0
101	6088	0
11292	959	0
107	3324	0
661	9972	0
110	9771	0
98	9627	0
101	7940	0
4396	2432	0
3258	7399	0
26444	7437	0
4983	7353	0
164	5324	0
107	86	0
11293	6033	0
1275	3269	0
734	8494	0
101	7010	0
26150	9924	0
3683	9773	0
6922	5859	0
2851	7438	0
844	4339	0
14	6623	0
17455	6517	0
98	347	0
110	1677	0
98	1341	0
3078	5431	0
138	3264	0
24623	9677	0
14	7609	0
137	5188	0
107	9366	0
9	1980	0
98	3569	0
13266	321	0
14	5493	0
554	8842	0
681	4810	0
14	4371	0
107	8432	0
110	2599	0
7288	8240	0
147	1802	0
98	2455	0
18373	1529	0
98	7273	0
218	51	0
14	1261	0
1867	8560	0
114	2027	0
14	139	0
153	9794	0
597	4090	0
489	4621	0
604	9885	0
98	6159	0
8598	9500	0
14	2119	0
2898	4622	0
2379	4766	0
109	3063	0
2230	4384	0
110	4979	0
9	6798	0
98	4291	0
4324	6182	0
28074	778	0
98	5285	0
4350	9096	0
2020	5078	0
101	9974	0
106	9542	0
14	3105	0
114	2881	0
127	8131	0
117	4846	0
107	5694	0
6484	3979	0
4350	2164	0
1667	5586	0
101	3338	0
106	3770	0
21	7920	0
576	6505	0
14	9147	0
118	3596	0
101	2412	0
3204	6517	0
5852	8697	0
107	4696	0
175	530	0
101	416	0
127	4969	0
2853	7749	0
1927	3056	0
25529	6174	0
18825	7098	0
107	7922	0
15667	5996	0
6326	4140	0
106	1654	0
3364	684	0
1058	6485	0
202	4363	0
117	4060	0
98	8811	0
13805	7266	0
8091	8499	0
498	8482	0
1357	4099	0
120	8925	0
98	9741	0
101	5214	0
106	6126	0
12124	4717	0
220	888	0
117	886	0
107	1958	0
101	7314	0
7985	7139	0
106	7970	0
4511	8334	0
4203	6738	0
3051	1749	0
1037	9769	0
289	8663	0
20739	6496	0
107	960	0
124	1184	0
1047	4147	0
4090	9555	0
115	6494	0
1609	2907	0
179	9379	0
12	7742	0
105	7566	0
99	1722	0
26668	1598	0
1285	3401	0
104	1290	0
926	4057	0
655	7092	0
821	9719	0
8	2193	0
2204	4598	0
99	732	0
1394	8502	0
99	2576	0
8	93	0
152	1165	0
1979	5050	0
357	7240	0
12	4756	0
129	6361	0
2335	1494	0
105	5442	0
99	3702	0
112	9153	0
931	965	0
104	3526	0
99	7048	0
2054	9445	0
12	780	0
3646	4569	0
2208	5366	0
105	188	0
4137	2999	0
115	10	0
254	2633	0
12	1898	0
245	2553	0
162	4160	0
133	3735	0
105	1242	0
99	8174	0
16819	5355	0
20157	8869	0
510	7025	0
125	6974	0
116	6286	0
12	4006	0
13093	468	0
99	5922	0
99	4932	0
439	7339	0
115	3232	0
102	8471	0
12	3008	0
5156	3472	0
322	3030	0
103	4719	0
528	4496	0
111	3467	0
3840	4845	0
30734	3871	0
102	2795	0
425	4269	0
705	207	0
2	3389	0
217	2643	0
103	5641	0
27032	3723	0
132	7236	0
136	4028	0
102	1601	0
298	9014	0
148	4184	0
165	2543	0
112	6565	0
1764	8793	0
112	7619	0
1193	2281	0
121	7795	0
799	1574	0
1187	5085	0
9429	7763	0
313	6190	0
6653	2789	0
102	6105	0
12723	5781	0
103	3933	0
112	2109	0
212	8532	0
2973	1774	0
99	9610	0
8848	5416	0
99	8684	0
103	2875	0
2	4111	0
19380	2895	0
3490	3145	0
102	5055	0
103	1015	0
846	8204	0
248	3428	0
139	5726	0
3757	5201	0
13203	1927	0
452	8623	0
2	6339	0
102	7957	0
518	8026	0
162	8936	0
111	6261	0
705	4439	0
291	5221	0
103	1937	0
496	3619	0
11857	9380	0
99	1324	0
248	8552	0
104	1692	0
161	4614	0
2132	300	0
3517	8564	0
126	6520	0
1752	3891	0
115	6856	0
129	6117	0
813	6831	0
104	762	0
2178	2151	0
1161	9984	0
16	2231	0
99	330	0
14425	2037	0
155	1432	0
105	4786	0
13110	8206	0
1387	1770	0
103	9041	0
1285	629	0
2377	4959	0
99	2438	0
276	6594	0
161	7852	0
108	8417	0
125	2352	0
329	4233	0
104	3664	0
99	3552	0
308	6121	0
2266	1012	0
10719	6018	0
105	810	0
33203	298	0
428	6508	0
1783	200	0
104	7086	0
99	6174	0
190	287	0
99	7288	0
104	8136	0
160	8757	0
7720	3037	0
105	1868	0
2187	9398	0
115	924	0
104	5892	0
5781	6886	0
99	5300	0
2293	1699	0
105	3968	0
126	2272	0
12	3120	0
102	9959	0
396	3959	0
7900	5776	0
102	8833	0
376	4899	0
2817	8195	0
104	4962	0
99	4306	0
102	2429	0
122	3501	0
236	2419	0
1970	3043	0
108	4681	0
8053	9751	0
17002	5023	0
715	6253	0
108	5679	0
26632	8022	0
3045	4056	0
5992	6415	0
111	2683	0
126	8988	0
2214	9166	0
132	5918	0
112	6707	0
103	7507	0
3557	2661	0
102	1495	0
263	3108	0
591	5844	0
139	3228	0
102	433	0
4584	1166	0
570	2352	0
26544	7903	0
112	7765	0
19152	4720	0
99	9756	0
1271	88	0
121	2075	0
104	9644	0
112	2987	0
2	6143	0
877	3798	0
102	5199	0
111	4911	0
136	7602	0
159	213	0
758	2383	0
99	8826	0
148	1584	0
103	2221	0
1549	6426	0
136	4376	0
5449	8806	0
108	977	0
1258	1545	0
771	6657	0
2910	6446	0
108	1975	0
2	7987	0
28252	3282	0
111	7139	0
102	7299	0
10252	9027	0
102	2760	0
111	3496	0
12	8223	0
12	9337	0
108	5530	0
7587	1361	0
789	4507	0
160	688	0
1440	9403	0
1173	4344	0
26088	7437	0
850	175	0
2692	62	0
259	6051	0
112	7648	0
7003	2852	0
102	516	0
12405	7790	0
758	3740	0
32348	2854	0
159	864	0
24121	5756	0
112	2078	0
872	5719	0
99	9641	0
4302	1837	0
4054	4185	0
125	8569	0
5638	1642	0
160	8066	0
14633	134	0
99	8655	0
5752	793	0
102	5020	0
169	102	0
103	980	0
112	1204	0
1042	3545	0
8	9038	0
2439	245	0
1224	855	0
2906	1743	0
9119	4891	0
108	1026	0
16653	2088	0
6740	7034	0
103	1970	0
105	7597	0
12	7709	0
396	6460	0
776	27	0
129	5200	0
2778	4610	0
99	1689	0
3330	3772	0
148	9909	0
99	767	0
8	2226	0
1616	5898	0
9436	735	0
10652	7463	0
7816	9033	0
4272	8950	0
27635	8450	0
99	2611	0
104	2435	0
116	3411	0
207	8807	0
12	4791	0
5	7210	0
12	5841	0
2078	6508	0
407	3063	0
105	5473	0
115	4529	0
104	3557	0
99	3669	0
23377	1279	0
103	9346	0
17663	9953	0
1746	2688	0
125	8059	0
99	7083	0
1014	2929	0
143	3586	0
22242	1415	0
136	8197	0
459	4244	0
32295	7379	0
18427	9116	0
12	815	0
105	159	0
12	1865	0
115	41	0
105	1273	0
645	7569	0
104	7293	0
116	6317	0
99	8141	0
605	8543	0
4749	4143	0
162	6319	0
191	4834	0
2	9954	0
12	3973	0
541	5581	0
99	5889	0
28331	7911	0
161	43	0
174	1275	0
104	5297	0
2520	6581	0
99	4967	0
116	5127	0
18984	904	0
12	3043	0
184	5428	0
115	9449	0
102	2398	0
226	3632	0
1703	3297	0
4437	4063	0
2951	7562	0
105	8249	0
3070	608	0
121	5386	0
935	7273	0
7025	3411	0
908	1384	0
108	5644	0
329	8706	0
105	9311	0
115	8335	0
102	3384	0
523	9232	0
249	939	0
112	6672	0
121	6560	0
532	7180	0
33633	8401	0
14689	6415	0
102	1524	0
169	4712	0
102	402	0
188	8005	0
111	1778	0
1750	2109	0
103	6422	0
25293	3321	0
104	9615	0
99	9791	0
121	2104	0
19808	6234	0
268	7727	0
591	777	0
955	4900	0
5231	5322	0
102	4106	0
165	8100	0
7	371	0
99	8793	0
103	2190	0
155	9867	0
2	7030	0
102	6342	0
108	1010	0
103	66	0
821	2520	0
112	836	0
1049	2457	0
7	3545	0
7139	4846	0
2791	9612	0
111	7104	0
10291	74	0
295	2948	0
99	1295	0
3910	8436	0
1151	9253	0
21876	5149	0
104	1727	0
105	7739	0
364	5249	0
99	361	0
775	8047	0
9940	8255	0
244	4090	0
104	729	0
12390	4142	0
12	4385	0
3933	9439	0
191	3142	0
7932	1450	0
105	4753	0
99	2469	0
125	3445	0
112	9234	0
103	9074	0
6606	8955	0
161	6889	0
99	3523	0
108	9380	0
116	2723	0
504	4712	0
559	8888	0
12	5447	0
895	755	0
12	185	0
156	3239	0
152	5792	0
1021	2903	0
99	6205	0
99	7259	0
104	8171	0
8038	5323	0
272	3740	0
12	1247	0
407	6649	0
99	5271	0
3113	6730	0
116	5111	0
104	5927	0
1014	1101	0
184	4804	0
2902	5610	0
12	3091	0
2280	2077	0
12	2165	0
102	8866	0
152	7788	0
99	4337	0
2674	2377	0
104	4929	0
8274	2651	0
101	3775	0
106	3343	0
1706	8663	0
33694	5591	0
26274	3524	0
150	34	0
14	9320	0
774	2109	0
117	5437	0
124	5773	0
919	10	0
512	3654	0
106	2409	0
14	8206	0
101	2777	0
214	3591	0
154	7747	0
11112	5007	0
1018	9004	0
101	533	0
980	6274	0
243	539	0
106	1475	0
264	3968	0
21	5513	0
101	1651	0
2576	783	0
107	7495	0
928	4932	0
1243	3687	0
98	8670	0
8687	5436	0
238	8656	0
107	2233	0
117	3177	0
21	119	0
13	7840	0
3318	6318	0
214	4917	0
106	5211	0
101	6123	0
9052	9611	0
107	3295	0
113	8920	0
3981	956	0
98	9656	0
22771	5407	0
101	7975	0
5041	4916	0
192	576	0
22784	567	0
118	6215	0
117	195	0
20950	6804	0
566	4208	0
107	117	0
128	4364	0
2080	4140	0
1315	9394	0
501	7278	0
101	6977	0
4281	4868	0
98	750	0
7153	6841	0
4827	6696	0
21915	4479	0
451	8374	0
2225	189	0
114	7434	0
14	6762	0
46	8439	0
2625	9230	0
28546	9419	0
15350	6177	0
14	7692	0
9	3269	0
98	1672	0
423	7374	0
192	8560	0
420	9809	0
29383	9589	0
11390	1271	0
14	5824	0
4524	5538	0
98	3652	0
113	2340	0
454	7759	0
387	8194	0
110	2450	0
98	2594	0
256	1793	0
113	3394	0
114	56	0
14	1880	0
158	5058	0
98	8156	0
1990	6690	0
2097	6556	0
489	4536	0
110	6154	0
98	7098	0
1040	3379	0
14	830	0
10180	3106	0
98	4982	0
16693	5393	0
101	8485	0
123	9717	0
14	3058	0
39	5667	0
114	2292	0
101	9539	0
14	3988	0
219	5070	0
2548	5183	0
98	5904	0
168	58	0
10125	1124	0
107	5661	0
1275	6798	0
114	8350	0
32998	5841	0
11122	1927	0
5450	8399	0
101	3369	0
101	2383	0
327	5158	0
522	2736	0
109	8232	0
14	9112	0
7241	338	0
1861	6487	0
101	387	0
106	563	0
356	3935	0
142	9849	0
118	1763	0
7500	690	0
8402	1907	0
107	6839	0
127	5932	0
14306	5297	0
4074	3003	0
242	7535	0
8341	4945	0
182	950	0
6294	6722	0
2304	2070	0
106	1621	0
154	1153	0
264	6632	0
101	4123	0
2076	1826	0
11215	9669	0
4135	1090	0
981	4616	0
98	8776	0
6835	9265	0
5451	8479	0
98	9774	0
540	9442	0
101	5245	0
3333	2166	0
33398	8529	0
3337	8865	0
107	1925	0
995	6594	0
727	9549	0
101	7345	0
26179	9671	0
106	7937	0
356	5643	0
106	7015	0
101	6359	0
6344	8330	0
25861	5712	0
511	1228	0
13654	7624	0
284	5031	0
1957	5711	0
109	6732	0
14	6652	0
20676	8955	0
138	2181	0
113	1560	0
10722	5584	0
32528	2352	0
199	6351	0
120	1448	0
19024	3811	0
98	376	0
98	1310	0
597	4843	0
14	7578	0
25446	3930	0
9249	9354	0
98	3538	0
30487	1354	0
120	2306	0
107	9397	0
119	4486	0
14	5462	0
183	8534	0
401	4727	0
14	4400	0
117	9219	0
98	2484	0
33148	3504	0
98	7242	0
779	508	0
30586	1895	0
27468	6211	0
508	81	0
14	1230	0
1251	1392	0
142	2531	0
5829	1969	0
1799	7032	0
150	9442	0
282	4332	0
146	3637	0
13568	7548	0
14	168	0
98	6188	0
3799	9312	0
2139	9475	0
14	2148	0
347	616	0
101	8883	0
6180	9955	0
334	5821	0
113	6016	0
98	4320	0
19839	2681	0
98	5254	0
21653	4863	0
101	9941	0
167	6952	0
118	8629	0
106	9573	0
1120	2402	0
14	3074	0
1000	2562	0
7307	8325	0
625	2557	0
119	8902	0
14	9750	0
30822	8722	0
723	7052	0
114	9488	0
101	2215	0
14	8816	0
118	4039	0
9904	427	0
20009	6728	0
101	107	0
